district_id,city_id,region_id,local_seq,name_ar,name_en,center_lat,center_lon,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat
10500013064,13,5,64,حي الواحة,Al Wahah Dist.,26.3828564,50.0969386,50.0817734,26.3709806,50.1044934,26.3886092
10500013065,13,5,65,حي البساتين,Al Basatin Dist.,26.403577,50.1264632,50.1184417,26.3829301,50.1311568,26.4144312
10500013066,13,5,66,حي الاسكان,Al Iskan Dist.,26.4156303,50.1249551,50.1185957,26.4109717,50.126783,26.4190553
10500013068,13,5,68,مدينة الملك فيصل الجامعية,King Faisal University,26.3944519,50.191897,50.1853219,26.3895937,50.2224329,26.4122405
10500013069,13,5,69,حي الحسام,Al Hussam Dist.,26.3927296,50.1731507,50.1645726,26.3706801,50.1810283,26.412024
10500013070,13,5,70,حي ميناء الملك عبدالعزيز,King Abdul Aziz Seaport Dist.,26.4734326,50.1935796,50.1615755,26.412024,50.2196958,26.5254152
10500013071,13,5,71,حي النسيم,Al Naseem Dist.,26.4740738,50.1526059,50.1326004,26.4200575,50.1930097,26.5044028
10500013072,13,5,72,حي الخالدية الجنوبية,Al Khalidiyah Al Janubiyah Dist.,26.4041174,50.1663924,50.1496375,26.3828172,50.1747168,26.4200575
10500013073,13,5,73,حي الشعلة,Ash Shulah Dist.,26.3291843,50.0658078,50.0334937,26.305812,50.1081502,26.3749546
10500013074,13,5,74,حي الأنوار,Al Anwar Dist.,26.3578104,50.0077216,49.9879668,26.3464681,50.0302512,26.3845312
10500013075,13,5,75,حي الأمل,Al Amal Dist.,26.3432016,50.0156673,50.0090074,26.3329286,50.0334937,26.354898
10500013076,13,5,76,حي الشرق,Ash Sharq Dist.,26.3656346,49.9685012,49.9642695,26.3591017,49.9728657,26.370293
10500013077,13,5,77,حي الهضبة,Al Hadabah Dist.,26.3341623,49.9300093,49.9186289,26.3277643,49.9570402,26.3628803
10500013078,13,5,78,حي المطار,Al Matar Dist.,26.3805934,49.9385016,49.9266613,26.354832,49.9556164,26.4121941
10500013079,13,5,79,حي الأمانة,Al Amanah Dist.,26.3782802,49.9695037,49.9572806,26.3713502,49.9780901,26.3949212
10500013080,13,5,80,حي الفرسان,Al Fursan Dist.,26.3529347,49.9608592,49.9551714,26.3366268,49.9721568,26.3764488
10500013081,13,5,81,حي المها,Al Maha Dist.,26.4851586,49.933347,49.9194309,26.4639762,49.9476499,26.5069817
10500013082,13,5,82,حي الندى,An Nada Dist.,26.3770444,50.071643,50.0620974,26.363158,50.0905181,26.3887001
10500013083,13,5,83,المدينة الصناعية الثالثة,3rd Industrial City,25.9295264,49.9496364,49.8985235,25.9049924,50.0198078,25.9663396
10500013084,13,5,84,مدينة الملك سلمان للطاقة,King Salman Energy Park,25.9401149,49.8623076,49.83019,25.9091499,49.8897107,25.9962353
10500013085,13,5,85,حي الإسكان الجنوبي,Al Iskan Al Janubi Dist.,26.330796,49.983875,49.9725663,26.3123406,50.0079085,26.343868
10500013086,13,5,86,حي العروبة,Al Urubah Dist.,26.3389405,49.9986286,49.9805138,26.3245632,50.0173527,26.3654102
10500013087,13,5,87,حي الاسكان الشمالي,Al Iskan Northren Dist.,26.349094,49.9785304,49.9671644,26.3413765,49.9943002,26.3650889
10500013088,13,5,88,حي الجود,Al Jud Dist.,26.3106534,50.0256291,49.9773389,26.2630455,50.0448913,26.3392421
10500031001,31,5,1,حي التحلية,At Tahliyah Dist.,26.1777994,50.193485,50.1769693,26.1512662,50.2164259,26.2015292
10500031002,31,5,2,حي ابن سيناء,Ibn Sina Dist.,26.2408736,50.2016203,50.1945143,26.2339025,50.2141861,26.2507773
10500031003,31,5,3,حي الحزام الاخضر,Al Hizam Al Akhdar Dist.,26.3050853,50.2032672,50.1900387,26.3026553,50.2111222,26.3131423
10500031004,31,5,4,حي صناعية الثقبة,Sinaiyah Ath Thuqbah Dist.,26.2539168,50.1963532,50.191305,26.2494081,50.2048382,26.2633652
10500031005,31,5,5,حي التعاون,At Taawun Dist.,26.2262532,50.185984,50.1719603,26.2140309,50.1965875,26.2424898
10500031006,31,5,6,حي الراكة الجنوبية,Ar Rakah Al Janubiyah Dist.,26.3508387,50.2037842,50.1880668,26.3366605,50.2116506,26.3667133
10500031007,31,5,7,حي الخبر الشمالية,Al Khubar Ash Shamaliyah Dist.,26.2941421,50.214081,50.2048361,26.2791334,50.2221798,26.3026553
10500031008,31,5,8,حي مدينة العمال,Madinat Al Ummal Dist.,26.2944111,50.2054984,50.1975799,26.2816905,50.2097572,26.3039375
10500031009,31,5,9,حي العقربية,Al Aqrabiyah Dist.,26.2980906,50.1896746,50.1835189,26.2838482,50.2017135,26.3066596
10500031010,31,5,10,حي الخبر الجنوبية,Al Khubar Al Janubiyah Dist.,26.2733315,50.2060055,50.1970765,26.2633792,50.2178362,26.2838482
10500031011,31,5,11,حي الروابي,Ar Rawabi Dist.,26.333384,50.2069118,50.1998653,26.3251162,50.2147491,26.3389198
10500031012,31,5,12,حي اليرموك,Al Yarmok Dist.,26.3128176,50.2195788,50.2156787,26.3005814,50.2239176,26.3230307
10500031013,31,5,13,حي قرطبة,Qurtubah Dist.,26.3410292,50.1880324,50.1787879,26.3326464,50.1998653,26.3542608
10500031014,31,5,14,حي الجوهرة,Al Jawharah Dist.,26.3301458,50.1958189,50.188186,26.3217766,50.2059926,26.3366605
10500031015,31,5,15,حي الحزام الذهبي,Al Hizam Adh Dhahabi Dist.,26.318423,50.2038536,50.1895172,26.3098914,50.2115956,26.3251162
10500031016,31,5,16,حي الاندلس,Al Andalus Dist.,26.3258378,50.1832553,50.1791458,26.3131423,50.1915108,26.3343018
10500031017,31,5,17,حي الهدا,Al Hada Dist.,26.3096195,50.1822614,50.1758232,26.3058767,50.191455,26.3150374
10500031018,31,5,18,حي البندرية,Al Bandariyah Dist.,26.3080812,50.2137004,50.2097572,26.3014117,50.2176391,26.3177092
10500031019,31,5,19,حي البستان,Al Bustan Dist.,26.3221805,50.2131284,50.2059926,26.3171063,50.2166782,26.3268359
10500031020,31,5,20,حي الثقبة,Ath Thuqbah Dist.,26.2729904,50.1914694,50.1763342,26.2586588,50.2048353,26.2902564
10500031021,31,5,21,حي العليا,Al Olaya Dist.,26.2987199,50.1790447,50.1651752,26.2862618,50.1893833,26.3082272
10500031022,31,5,22,حي الاسكان,Al Iskan Dist.,26.2571143,50.2089222,50.2028866,26.2499698,50.2154002,26.2663365
10500031023,31,5,23,حي الحمراء,Al Hamra Dist.,26.2272481,50.2072221,50.1945515,26.2178617,50.213885,26.2356066
10500031024,31,5,24,حي الجسر,Al Jisr Dist.,26.2075558,50.2033064,50.1957932,26.2010662,50.2133276,26.2193509
10500031025,31,5,25,حي الخزامى,Al Khuzama Dist.,26.2085103,50.1911423,50.1720142,26.1953982,50.1974082,26.2178617
10500031026,31,5,26,المدينة الرياضية,Sports City,26.3597775,50.1838951,50.1782239,26.348646,50.1904825,26.3706801
10500031027,31,5,27,حي البحر,Al Bahar Dist.,26.35269,50.2255141,50.2064046,26.3381787,50.2407664,26.371364
10500031028,31,5,28,حي الكورنيش,Al Kurnaish Dist.,26.3031966,50.224028,50.2116506,26.2750611,50.2290638,26.3405441
10500031029,31,5,29,حي صناعية الفوازية,Sinaiyah Al Fawaziyah Dist.,26.2419807,50.2145948,50.2113902,26.2376749,50.2155243,26.2511579
10500031030,31,5,30,حي الساحل,As Sahil Dist.,26.2537612,50.2171759,50.2133141,26.2381795,50.2206224,26.2789933
10500031031,31,5,31,حي الخور,Al Khawr Dist.,26.229248,50.2149834,50.2133201,26.2193509,50.2207184,26.2363023
10500031032,31,5,32,حي اشبيليا,Ishbiliya Dist.,26.1918307,50.215346,50.212434,26.1807122,50.2207776,26.2199175
10500031033,31,5,33,حي البحيرة,Al Buhayrah Dist.,26.1989733,50.1712229,50.1628016,26.1819508,50.1918599,26.2126991
10500031034,31,5,34,حي الشراع,Ash Sheraa Dist.,26.16445,50.1479947,50.1325191,26.1515232,50.162853,26.1768265
10500031035,31,5,35,حي الكوثر,Al Kawthar Dist.,26.1521895,50.1245231,50.1010145,26.1395011,50.1325191,26.1591253
10500031036,31,5,36,حي الرجاء,Ar Raja Dist.,26.167097,50.1258943,50.1119483,26.15598,50.1364948,26.1795226
10500031037,31,5,37,حي الصواري,As Sawari Dist.,26.1832608,50.1536196,50.1364596,26.1728856,50.1660106,26.199501
10500031038,31,5,38,حي العقيق,Al Aqiq Dist.,26.0951348,50.1456263,50.1280204,26.0816316,50.1573095,26.1106573
10500031039,31,5,39,حي المها,Al Maha Dist.,26.1862338,50.1337342,50.1239249,26.1770118,50.1407466,26.2001017
10500031040,31,5,40,حي الامواج,Al Amwaj Dist.,26.1430438,50.1457019,50.1285143,26.1278716,50.1620802,26.15598
10500031041,31,5,41,حي اللؤلؤ,Al Lulu Dist.,26.1244472,50.1356022,50.1275758,26.1043035,50.1584199,26.1335846
10500031042,31,5,42,حي المرجان,Al Murjan Dist.,26.1161572,50.1224182,50.0973889,26.0882669,50.129656,26.1396769
10500031043,31,5,43,حي السفن,As Sufun Dist.,26.1341626,50.1634039,50.1560534,26.0907579,50.1773259,26.1801227
10500031044,31,5,44,حي الصدفة,As Sadafah Dist.,26.3688579,50.2100616,50.1983303,26.36379,50.2407728,26.3856862
10500047001,47,5,1,حي الربيع,Ar Rabie Dist.,28.4057071,46.0432145,46.0263607,28.381245,46.0686463,28.4264662
10500047002,47,5,2,حي الاسكان,Al Iskan Dist.,28.3360142,45.9676927,45.9516909,28.307311,45.9841634,28.346743
10500047003,47,5,3,حي الجامعة,Al Jamiah Dist.,28.2511773,45.9391677,45.9195062,28.2142623,45.9583993,28.263321
10500047004,47,5,4,حي الرابية,Ar Rabiyah Dist.,28.3827745,45.932497,45.9082596,28.3604727,45.946033,28.3964328
10500047005,47,5,5,حي التلال,At Talal Dist.,28.4408696,45.9377805,45.9238617,28.4256551,45.9510191,28.4560716
10500047006,47,5,6,حي الشفاء,Ash Shifa Dist.,28.2539227,45.9288181,45.9096939,28.2328645,45.9418973,28.2668654
10500047007,47,5,7,حي الوادي,Al Wadi Dist.,28.3637098,45.9698486,45.9619474,28.3452996,45.9846688,28.3784566
10500047008,47,5,8,حي البلدية,Al Baladiyah Dist.,28.4304707,45.9825401,45.9682078,28.409116,45.9953637,28.4380413
10500047009,47,5,9,حي الصناعية,As Sinaiyah Dist.,28.4351865,46.0392075,46.0162338,28.4208752,46.0626903,28.4426849
10500047010,47,5,10,حي العزيزية,Al Aziziyah Dist.,28.4469288,45.9602032,45.9440386,28.429852,45.973547,28.4608807
10500047011,47,5,11,حي الفيحاء,Al Fayha Dist.,28.4447344,46.0230822,46.003157,28.439133,46.034373,28.4644942
10500047012,47,5,12,حي الربوة,Ar Rabwah Dist.,28.4114175,45.9395178,45.9308202,28.4033029,45.9574808,28.429852
10500047013,47,5,13,حي الباطن,Al Batin Dist.,28.449205,45.9983817,45.9830655,28.4390204,46.0086093,28.4691031
10500047014,47,5,14,حي المحمدية,Al Muhammadiyah Dist.,28.3764665,45.9800942,45.9624666,28.36633,45.9916103,28.398915
10500047015,47,5,15,حي الخالدية,Al Khalidiyah Dist.,28.4273964,45.9647663,45.9510191,28.4068308,45.9744832,28.4345106
10500047016,47,5,16,حي النهضة,An Nahdah Dist.,28.4340829,45.9217577,45.9088767,28.4226908,45.9308202,28.4518163
10500047017,47,5,17,حي الصفاء,Al Safa Dist.,28.3659643,46.0019199,45.9875442,28.3584793,46.0139465,28.3860433
10500047018,47,5,18,حي فليج,Fulaij Dist.,28.4362996,46.0043522,45.9929106,28.4249312,46.0201026,28.44214
10500047019,47,5,19,حي قرطبة,Qurtubah Dist.,28.3019064,45.9512852,45.9480068,28.2874245,45.9677291,28.312933
10500047020,47,5,20,حي الروضة,Ar Rawdah Dist.,28.4456113,46.0519604,46.0323771,28.4393475,46.0602973,28.457958
10500047021,47,5,21,حي السليمانية,As Sulimaniyah Dist.,28.3982734,45.936462,45.9155378,28.3865942,45.9528498,28.4089355
10500047022,47,5,22,حي الفيصلية,Al Faisaliyah Dist.,28.3907271,45.9537338,45.9459969,28.3784566,45.9682078,28.409116
10500047023,47,5,23,حي النزهة,An Nuzhah Dist.,28.4116694,45.9303249,45.9156499,28.404447,45.9358481,28.4256551
10500047024,47,5,24,حي المنار,Al Manar Dist.,28.3328398,45.9571272,45.9486102,28.3207049,45.9625321,28.3382027
10500047025,47,5,25,حي اليرموك,Al Yarmuk Dist.,28.2755295,45.9487661,45.9421362,28.2628282,45.9592508,28.2907181
10500047026,47,5,26,حي الريان,Ar Rayan Dist.,28.3434698,45.9592707,45.938557,28.3362451,45.9644401,28.3578419
10500047027,47,5,27,حي النايفية,An Nayfiyah Dist.,28.3691131,45.95385,45.9428368,28.3545963,45.9633559,28.3790777
10500047028,47,5,28,حي المروج,Al Muruj Dist.,28.3910154,45.9893853,45.9831751,28.3827513,46.00298,28.4021813
10500047029,47,5,29,حي النخيل,Al Nakhil Dist.,28.3616792,45.9914663,45.9826922,28.3468214,45.9953902,28.3693519
10500047030,47,5,30,حي الواحة,Al Wahah Dist.,28.401451,45.9739638,45.9639314,28.3950804,45.9831751,28.41155
10500047031,47,5,31,حي المصيف,Al Masif Dist.,28.4068743,45.989187,45.9797083,28.398915,45.9985745,28.4148617
10500047032,47,5,32,حي غرناطة,Ghirnatah Dist.,28.2750469,45.9413199,45.9326542,28.2627672,45.9480629,28.2907181
10500047033,47,5,33,حي ابو موسى الاشعري,Abu Musa Al Ashari Dist.,28.4478467,45.9790319,45.9664375,28.4345106,45.989377,28.4635168
10500047034,47,5,34,حي الخليج,Al Khalij Dist.,28.4421499,46.0659552,46.0602894,28.4264662,46.089093,28.4518765
10500047035,47,5,35,حي الرائد,Ar Raid Dist.,28.3607736,45.998142,45.9925116,28.347615,46.0169658,28.3653075
10500047036,47,5,36,حي الورود,Al Wurud Dist.,28.3074277,45.9474829,45.9388656,28.2907113,45.9553216,28.3238053
10500055001,55,5,1,حي الروضة,Ar Rawdah Dist.,28.2924391,46.1268855,46.1145918,28.2820389,46.1445073,28.3002565
10500055002,55,5,2,حي الفيصلية,Al Faisaliyah Dist.,28.3000642,46.126786,46.1177402,28.2916174,46.1442685,28.3056745
10500055003,55,5,3,حي المحمدية,Al Muhammadiyah Dist.,28.302587,46.1127375,46.1077633,28.297486,46.1201765,28.3087637
10500055004,55,5,4,حي النسيم,Al Naseem Dist.,28.2856853,46.1286073,46.1228256,28.2785428,46.1319629,28.2888821
10500055005,55,5,5,حي الشفاء,Ash Shifa Dist.,28.2914626,46.1150041,46.1018814,28.2804039,46.1268173,28.3006331
10500055006,55,5,6,حي الأندلس,Al Andalus Dist.,28.2997577,46.1039524,46.0938122,28.2879703,46.11147,28.3116621
10500055007,55,5,7,حي العزيزية,Al Aziziyah Dist.,28.3109163,46.1174834,46.1114452,28.3056581,46.1252113,28.3180641
10500055008,55,5,8,حي الهداية,Al Hidaya Dist.,28.3115655,46.1078163,46.1033923,28.3087727,46.1132199,28.3155292
10500055009,55,5,9,حي الصناعية,As Sinaiyah Dist.,28.3152112,46.1439926,46.1406734,28.3096885,46.1527558,28.3181248
10500055010,55,5,10,حي الخالدية,Al Khalidiyah Dist.,28.3070977,46.1336948,46.1201838,28.2969727,46.1478321,28.3167972
10500067003,67,5,3,حي البديع,Al Badi Dist.,26.5478453,49.955985,49.953726,26.5355837,49.9588895,26.5595235
10500067004,67,5,4,منطقة المستودعات,Warehouse Area,26.544024,50.0175757,50.0097351,26.5331727,50.0275827,26.550717
10500067005,67,5,5,حي المجيدية,Al Majidiyah Dist.,26.5392961,50.0268803,50.0160117,26.5317293,50.0320066,26.5535382
10500067006,67,5,6,حي الشاطئ,Ash Shati Dist.,26.5635814,50.0475032,50.035796,26.5564338,50.0539418,26.5695522
10500067007,67,5,7,حي الفتح,Al Fath Dist.,26.570743,50.0427844,50.0350874,26.567588,50.0523194,26.5741228
10500067008,67,5,8,حي الواحة,Al Wahah Dist.,26.5773861,50.0268948,50.0219949,26.5707521,50.0317001,26.5813597
10500067009,67,5,9,حي المروج,Al Muruj Dist.,26.5883883,50.0458352,50.0444138,26.5821811,50.0512714,26.5912229
10500067010,67,5,10,حي الصناعية,As Sinaiyah Dist.,26.5870126,50.0368399,50.0293154,26.5803704,50.0456624,26.590578
10500067011,67,5,11,حي الروضة,Ar Rawdah Dist.,26.5771999,50.0435956,50.0304421,26.5717315,50.0526076,26.5828415
10500067012,67,5,12,حي الورود,Al Wurud Dist.,26.5816293,50.0287522,50.0240963,26.5796906,50.0305396,26.5860885
10500067013,67,5,13,حي الرضا,Ar Rida Dist.,26.5607377,50.0288909,50.0226937,26.5561359,50.0374404,26.5721405
10500067014,67,5,14,حي الجارودية,Al Jarudiyah Dist.,26.5398289,49.9894085,49.9800279,26.5365015,49.9943668,26.5478848
10500067015,67,5,15,حي حلة محيش,Halat Mahish Dist.,26.5386949,49.9982039,49.9921753,26.5350387,50.0026768,26.5422526
10500067016,67,5,16,حي الياقوت,Al Yaqut Dist.,26.5368591,49.9796444,49.9671912,26.5254268,49.9857842,26.5462132
10500067017,67,5,17,حي البديعة,Al Badiah Dist.,26.5332023,49.96957,49.9621462,26.5258973,49.9794336,26.5440111
10500067018,67,5,18,حي الدبابية,Ad Dababiyyah Dist.,26.551484,50.002382,49.9992589,26.5485056,50.0045329,26.5549836
10500067019,67,5,19,حي الخامسة,Al Khamisah Dist.,26.5575295,50.0195869,50.0128251,26.550717,50.02205,26.5612042
10500067020,67,5,20,حي ام الجزم,Umm Al Jazm Dist.,26.5523636,50.0000584,49.9986118,26.5512978,50.0011085,26.5536255
10500067021,67,5,21,حي بديعة البصري,Badiah Al Basri Dist.,26.5585209,50.0080286,50.0065919,26.5553678,50.0102614,26.5612417
10500067022,67,5,22,حي المشتل,Al Mashtal Dist.,26.5693996,49.9768759,49.9659538,26.5609051,49.9829203,26.5759016
10500067023,67,5,23,حي الزمرد,Az Zomorod Dist.,26.5466314,49.997918,49.9933644,26.543875,50.0033596,26.5512978
10500067024,67,5,24,حي الناصرة,An Nasirah Dist.,26.5760561,50.0081362,50.0017464,26.567606,50.0234536,26.5844638
10500067025,67,5,25,حي البحاري,Al Bahari Dist.,26.5677465,49.9947654,49.9928371,26.5647475,49.9980891,26.5712014
10500067026,67,5,26,حي مياس,Mayyas Dist.,26.5561955,50.0019235,50.0013107,26.5540627,50.0044296,26.5578662
10500067027,67,5,27,حي الجواهر,Al Jawahir Dist.,26.586829,50.0070349,50.0031409,26.582204,50.0101393,26.5904685
10500067028,67,5,28,حي الخزامى,Al Khuzama Dist.,26.5658494,50.0205492,50.0116363,26.5608336,50.0237629,26.5706368
10500067029,67,5,29,حي التوبي,At Tawbi Dist.,26.5543621,49.9942185,49.9901843,26.5499581,49.9992589,26.5591147
10500067030,67,5,30,حي الجراري,Al Jarrari Dist.,26.5590747,50.0031258,50.0012999,26.5578038,50.0040582,26.5595525
10500067031,67,5,31,حي الشهباء,Ash Shahba Dist.,26.5608912,49.9883643,49.9662537,26.5560438,49.9980845,26.5655555
10500067032,67,5,32,حي القديح,Al Qadih Dist.,26.5708103,49.9879487,49.9797549,26.5635812,49.9956623,26.5761871
10500067033,67,5,33,حي المدارس,Al Madaris Dist.,26.5563792,49.9997033,49.9982142,26.5554755,50.0015729,26.5578684
10500067034,67,5,34,حي الشماسيه,Ash Shamasiyyah Dist.,26.5614891,50.0055889,50.003927,26.5613203,50.0064755,26.5630607
10500067035,67,5,35,حي باب الساب,Bab As Sab Dist.,26.564476,49.9998974,49.9981127,26.5623634,50.0039636,26.5677958
10500067036,67,5,36,حي الجميمة,Al Jumaimah Dist.,26.5835863,49.9795846,49.9711388,26.5768795,49.9830673,26.5911275
10500067037,67,5,37,حي المسعودية,Al Masudiyah Dist.,26.5478696,50.0038581,50.0017535,26.5410038,50.0077024,26.5515258
10500067038,67,5,38,حي الخويلدية,Al Khuwaildiyah Dist.,26.551354,49.9902329,49.9852746,26.5470353,49.993962,26.5542072
10500067039,67,5,39,حي العوامية,Al Awamiyah Dist.,26.585515,49.9826321,49.9794018,26.5797922,49.9866151,26.5957787
10500067040,67,5,40,حي الدويج,Ad Doij Dist.,26.5552494,49.9997292,49.9983847,26.5535474,50.0016928,26.5559153
10500067041,67,5,41,حي الرابعة,Ar Rabiah Dist.,26.5593153,50.0101258,50.0090455,26.5558639,50.0137292,26.5664209
10500067042,67,5,42,حي البستان,Al Bustan Dist.,26.5625816,50.002012,50.0008943,26.5614694,50.0039908,26.5633833
10500067043,67,5,43,حي الجزيرة,Al Jazirah Dist.,26.5537041,50.0122239,50.0102614,26.5492788,50.0160117,26.5564432
10500067044,67,5,44,حي الشريعة,Ash Shariah Dist.,26.55693,50.0058788,50.0040612,26.5549836,50.0069895,26.5586959
10500067045,67,5,45,حي الوسادة,Al Wasadah Dist.,26.5645919,49.9992028,49.9963742,26.5611694,50.0013864,26.5662809
10500067046,67,5,46,حي القلعة,Al Qalah Dist.,26.5606798,50.0059354,50.0038934,26.557764,50.0099985,26.562792
10500067047,67,5,47,حي البوادي,Al Bawadi Dist.,26.5847412,49.9701296,49.9632225,26.5758277,49.9738561,26.5946953
10500067048,67,5,48,حي الحسين,Al Husain Dist.,26.5781945,49.9976193,49.9919392,26.5662718,50.0037923,26.5837208
10500067049,67,5,49,حي المدني,Al Madani Dist.,26.5593678,50.0008134,49.9978728,26.5577679,50.0019249,26.5614731
10500067050,67,5,50,حي الثريا,Ath Thuraiya Dist.,26.6000612,49.9827604,49.9794912,26.5950376,49.9875034,26.6082548
10500067051,67,5,51,حي الريف,Ar Rif Dist.,26.5979959,49.978038,49.9697375,26.5901866,49.981346,26.6085423
10500067052,67,5,52,حي باب الشمال,Bab Madinah Ash Shamal Dist.,26.5596152,50.0031164,50.0014243,26.5586788,50.0040111,26.5617081
10500067053,67,5,53,حي البحر,Al Bahr Dist.,26.5651143,50.0061019,50.0036362,26.562579,50.0120079,26.5689282
10500067054,67,5,54,حي الشويكة,Ash Shweikah Dist.,26.5500773,50.006804,50.004071,26.5459682,50.0130081,26.5514633
10500067055,67,5,55,حي الوديعه,Al Wadiah Dist.,26.5529507,50.0093628,50.0080351,26.5503731,50.011945,26.5558639
10500067056,67,5,56,حي الكويكب,Kuwaikib Dist.,26.5520267,50.0069592,50.0043457,26.5500247,50.0090668,26.5555218
10500067057,67,5,57,حي النرجس,An Narjis Dist.,26.590574,49.992213,49.9813849,26.5851545,49.9968461,26.595709
10500067058,67,5,58,حي الزهراء,Az Zahra Dist.,26.6021013,50.0145528,50.0048052,26.5828843,50.021234,26.6284327
10500067059,67,5,59,حي الزارة,Az Zarah Dist.,26.5847122,49.9945823,49.9895945,26.5824767,49.9974387,26.5860008
10500089001,89,5,1,حي الرفاع,Ar Rifaa Dist.,27.5597226,47.7122987,47.70772,27.5559821,47.7160809,27.5635427
10500089002,89,5,2,حي الربوة,Ar Rabwah Dist.,27.5654681,47.7080471,47.7039723,27.5615922,47.7125545,27.5699778
10500089003,89,5,3,حي الواحة,Al Wahah Dist.,27.555731,47.7097982,47.7061278,27.5527653,47.7135711,27.5592578
10500089004,89,5,4,حي غرناطة,Ghirnatah Dist.,27.5593634,47.7056109,47.7026926,27.5560874,47.7101528,27.5625065
10500089005,89,5,5,حي الزهور,Az Zuhur Dist.,27.5629595,47.7035865,47.6999962,27.5594514,47.7068661,27.5656125
10500089006,89,5,6,حي الروضة,Ar Rawdah Dist.,27.565911,47.7004288,47.6966971,27.5612189,47.7039723,27.5706628
10500089007,89,5,7,حي الربيع,Ar Rabie Dist.,27.5692472,47.7038457,47.7015024,27.5656125,47.7078178,27.572495
10500089008,89,5,8,حي قصر عالي,Qasr Aali Dist.,27.5548999,47.7001008,47.694585,27.5528267,47.7061529,27.5623611
10500089009,89,5,9,حي قرطبة,Qurtubah Dist.,27.5528985,47.7008194,47.6931067,27.544977,47.7096103,27.5560621
10500089010,89,5,10,حي الاندلس,Al Andalus Dist.,27.5624067,47.6916111,47.6854189,27.5558186,47.6984118,27.5656539
10500089011,89,5,11,حي الخالدية,Al Khalidiyah Dist.,27.5447002,47.6946375,47.6906288,27.541949,47.7001086,27.5522844
10500089012,89,5,12,حي الصناعية,As Sinaiyah Dist.,27.5575289,47.6795914,47.6706046,27.5529337,47.6898683,27.5626538
10500089013,89,5,13,حي السلام,As Salam Dist.,27.5522041,47.6883568,47.6837161,27.5476318,47.6931067,27.5558186
10500089014,89,5,14,حي النزهة,An Nuzhah Dist.,27.5807281,47.7088955,47.6997021,27.5699778,47.7220499,27.5898564
10500089015,89,5,15,حي المروج,Al Muruj Dist.,27.5550675,47.6961101,47.6898683,27.5522844,47.6978668,27.5587684
10500113001,113,5,1,حي المرقاب,Al Merqab Dist.,26.9999354,49.654924,49.6439025,26.9911031,49.6624265,27.0048218
10500113002,113,5,2,حي طيبة,Tebah Dist.,26.9807289,49.6565127,49.6455352,26.9720813,49.66907,26.9929411
10500113004,113,5,4,حي الروضة,Al Rawdah Dist.,26.9574896,49.6679001,49.6481102,26.9529558,49.6794601,26.9744148
10500113005,113,5,5,حي الضباب,Al Dabab Dist.,27.0199246,49.6336754,49.619005,27.0131722,49.6359156,27.0280876
10500113006,113,5,6,حي الواحة,Al Wahah Dist.,27.0188605,49.6351133,49.6327674,27.0130817,49.6428055,27.0274434
10500113007,113,5,7,حي الطوية,Al Tawyah Dist.,27.0103312,49.6352442,49.6282446,27.0012307,49.6439025,27.013217
10500113008,113,5,8,حي الدانة,Al Dana Dist.,27.0122433,49.6495805,49.6427877,27.0029741,49.655538,27.0202127
10500113009,113,5,9,حي الصفاة,Al Safat Dist.,27.0105533,49.6630247,49.6543034,26.9992337,49.6675474,27.0161555
10500113010,113,5,10,حي صناعية العريفي,Oraifi Industrial Dist.,26.9981903,49.6251886,49.6086477,26.9939048,49.6329082,27.0132201
10500113011,113,5,11,حي اليرموك,Al Yarmuk Dist.,26.994039,49.6236377,49.6086477,26.9879476,49.6332375,27.0017102
10500113012,113,5,12,حي البستان,Al Bustan Dist.,26.9942332,49.6347616,49.6325512,26.9897411,49.6455352,27.0029741
10500113013,113,5,13,حي التعاون,Al Taawun Dist.,26.9811213,49.6405988,49.6332375,26.971125,49.6480511,26.9911031
10500113014,113,5,14,حي ابو موسى الاشعري,Abu Musa Alashary Dist.,26.9838344,49.6230775,49.6170433,26.971125,49.6355714,26.9897411
10500113015,113,5,15,حي الجوهرة,Al Jawhara Dist.,26.966441,49.645677,49.6355714,26.9586356,49.6495321,26.972516
10500113016,113,5,16,حي غرناطة,Ghirnatah Dist.,26.9494835,49.6775626,49.6579328,26.9434831,49.6950277,26.9554128
10500113017,113,5,17,حي السلام,Al Salam Dist.,26.9299779,49.7048368,49.6778299,26.924043,49.7118594,26.9460824
10500113018,113,5,18,حي الربوة,Ar Rabwah Dist.,26.9226148,49.7327451,49.7125101,26.9137609,49.7518097,26.9349788
10500113019,113,5,19,حي البحر,Al Bahar Dist.,26.9215874,49.7249954,49.7117571,26.9052683,49.7523563,26.9277261
10500113020,113,5,20,حي اشبلية,Ishbiliyah Dist.,26.8503557,49.7863531,49.7809994,26.8440456,49.8035028,26.8629998
10500113021,113,5,21,حي الحمراء,Al Hamra Dist.,26.8816113,49.7538313,49.7450051,26.8600925,49.7758486,26.8905291
10500113022,113,5,22,حي الخزامى,Al Khuzama Dist.,26.9157581,49.6549059,49.645685,26.9059383,49.6644301,26.9255756
10500113023,113,5,23,حي العزيزية,Al Aziziyah Dist.,26.8445327,49.8020908,49.788937,26.832982,49.8197235,26.8555785
10500113024,113,5,24,حي قرطبة,Cordoba Dist.,26.8596764,49.7798451,49.7725462,26.8545918,49.7915284,26.8747355
